Datetime,Text
2014-03-09 01:26:24+00:00,#sundayfunday #arigold #cavoodle #theisland #furyfriend #lovemyfluffball http://t.co/KMjKC8SFel
2014-03-08 08:33:22+00:00,#Honeybear #mygirl #cavoodle http://t.co/2iaga8Lfel
2014-03-07 23:40:08+00:00,@carltonfc 's cutest pet member!  #oscar #babydoll #cavoodle #naptime #member #bleedsblue 🐶😍 @ Carlton… http://t.co/5J68pAIfkF
2014-03-07 19:18:14+00:00,Can't wait to get home and see this little girl today! #cavoodle #cocothecavoodle #puppy #cutie… http://t.co/6NCPMmpRlu
2014-03-07 01:31:42+00:00,This is the look I get when going to work... #guilttrip #puppy #cavoodle #cockerspaniel http://t.co/Q87qjmfIdJ
2014-03-07 00:24:29+00:00,Who's a gorgeous boy? #cavoodle http://t.co/B1ceiXBQ9J
2014-03-06 19:17:02+00:00,Begging for treats! #begging#treats#cavapoo #cavoodle #oodle #dog #dogoftheday #dogsofficial… http://t.co/xNnTkjUgZa
2014-03-06 13:52:31+00:00,Yay we found a big dirty puddle on our walk today! 🐾#walkies #tweasledown #cavapoo #cavoodle #oodle… http://t.co/A8Ob8KYClf
2014-03-06 11:50:49+00:00,My little 😇 best past time 😍 #instalove #puppylove #cavoodle #rubi #cute #love #puppiesofinstagram… http://t.co/1znG0LZGWo
2014-03-06 05:30:17+00:00,#Minnie the moocher 😍 #Cavoodle http://t.co/Cwdnld3y3E
2014-03-06 01:55:15+00:00,"Just been groomed! #groomed #puppy #instapup #cavoodle #letsgetoutofhere! 💇🐾🚘 @ Wags 2 Whiskers, Benowa http://t.co/cPvai3ixhW"
2014-03-04 14:07:02+00:00,I'm looking at you! ollinby #cute #closeup#cavapoo #cavoodle #oodle #aplacetolovedogs #dog… http://t.co/YolrS0O5Ub
2014-03-04 10:50:26+00:00,Haircut needed for me too! 😊#cavapoo #cute #cavoodle #dog #dogoftheday #dogsofficial #dogofthedayjp… http://t.co/zKvnLiSBNb
2014-03-04 10:49:09+00:00,Haircut soon! Where's my eyes?! 😝#cute #cavapoo #cavoodle #oodle #iflmdog #instadog #instapet… http://t.co/gmhRsCogfs
2014-03-04 02:00:35+00:00,#myoodle #oodle #dog #doodle #cavoodle #cavapoo #labradoodle #cockapoo #cockerpoo #moodle #spoodle… http://t.co/ZJPe0h5Vv4
2014-03-03 08:39:28+00:00,You'd think my little man hadn't been fed!! #cavoodle #keepsmesmiling #toocute #harry http://t.co/Jud45MvEaG
2014-03-03 06:21:51+00:00,"Everybody wanted to take photos of me, I'm kinda used to it now. #myoodle #oodle #cavoodle #cavapoo… http://t.co/Xc5p1Iy3f1"
2014-03-03 05:49:35+00:00,I think I need one of these! #cavoodle 😍💕🐶 http://t.co/cvSh5PZLyu
2014-03-03 05:01:40+00:00,#selfies with my #baby #Honeybear #cavoodle #exhausted 🙈 http://t.co/0MZImnogDQ
2014-03-03 00:41:35+00:00,"When you know, you know...#jafa #cavoodle http://t.co/DSUwxTrBJ1"
2014-03-03 00:38:37+00:00,Another of my tiny friends from @petexposg #petexposg #poodle #toypoodle #cavoodle #cavapoo #poodlemix… http://t.co/nafocdZUpA
2014-03-02 13:37:33+00:00,#cavapoo #cavoodle http://t.co/iZgceAHo24
2014-03-02 13:35:48+00:00,Saturday cuddles with the boy #cavapoo #cavoodle #toocute http://t.co/9kogbDFFf6
2014-03-02 10:02:12+00:00,And of course this beautiful boy #numberone #favpupppppyy #cavoodle http://t.co/joJumk1kJA
2014-03-02 04:48:45+00:00,We've made some new friends along the way. #poodle #petexposingspore #dog #cavoodle #cavapoo #poodle… http://t.co/UfDERVXLT1
2014-03-02 02:22:37+00:00,"On our way to Pet Expo Singapore, might see you there! #petexposingspore #cavoodle #cavapoo #myoodle… http://t.co/SXwYphz6zj"
2014-03-02 00:15:29+00:00,"I've lost Jet #Cavoodle brush, it's bad to use my hair brush right?...crazy dog lady! #noreallyisitok"
2014-03-02 00:10:43+00:00,🐶 Just hanging around watching me tidy up the house #Oscarino #cavoodle #babydoll #booboo #thatface 😍 http://t.co/7AW430iQS3
2014-03-01 23:26:21+00:00,Someone doesn't want to change the sheets! #Harley the #cavoodle #cavapoo resisting #Sunday chores... 🐶🐶🐶 http://t.co/7RJ7aK4vit
2014-03-01 22:39:17+00:00,Ditto.  What sort of creature am I? #nachopuppy #cavoodle http://t.co/np8eolPMKo
2014-03-01 13:58:47+00:00,Getting a puppy tomorrow! ☺️☺️☺️ #puppylove #puppy #love #dog #cavoodle #cute
2014-03-01 05:23:47+00:00,"I #love him even if he does leave fleas all over the house!
#Harley the #cavoodle #cavapoo &amp; his toy… http://t.co/FaFt4pTysf"
2014-02-28 08:31:21+00:00,Friday beach afternoon...early mark! #cavapoo #cavoodle #myoodle #oodle #poodle #poodlemix… http://t.co/LNqlGfXkbG
2014-02-28 05:43:43+00:00,Bentley ❤️ #cavoodle http://t.co/eZSyCY5vXW
2014-02-28 03:43:17+00:00,Fancy!! My #cavoodle is the colour of my #coffee  #caninecaffeinecoincidence http://t.co/w5HZ14vwMX
2014-02-28 02:13:00+00:00,"My puppy.... 
#cavoodle #puppy #goldenretriever #bestfriends #anotherdogphoto #youloveit http://t.co/cm5gutORto"
2014-02-27 21:12:25+00:00,Tux the fat boy chilling out on his new #fatboy #cavoodle #puppy #hubfurniture http://t.co/x3YBP4lDgb
2014-02-27 09:55:13+00:00,Just worked out Jet #Cavoodle likes cucumber - what an awesome healthy treat
2014-02-27 08:28:26+00:00,#tbt how cute and fluffy were we?! 😊#cute #cavapoo #cavoodle #oodle #puppy #petoftheday #pupppytales… http://t.co/cg0KLLiGlk
2014-02-27 05:57:50+00:00,"No you are not having any of my lunch, no matter how cute you look. #cavoodle #cavapoo #myoodle #oodle… http://t.co/jl1nw1CT91"
2014-02-27 03:05:01+00:00,Cat loves dog.  Dog loves cat.  #neokitten and #nachopuppy #burmese #cavoodle http://t.co/m7auCxXYYG
2014-02-26 21:49:23+00:00,I kept mum company under her desk today! #bandit#cavapoo #cavoodle #dog #dogoftheday #dogsofficial… http://t.co/hJnSeDuYEJ
2014-02-26 12:03:43+00:00,There's puppy shaped muffin on my bed! #icallmydogmuffin #cavoodle #dog http://t.co/p9b9aSkJ0w
2014-02-26 07:38:34+00:00,#nachopuppy #cavoodle in the #sunset http://t.co/cOlSsOmfVT
2014-02-26 07:05:28+00:00,Promise I wasn't eating my bed mum #idontbelieveyou #luckyyourecute #cavoodle #cavapoo… http://t.co/SvSMB1ydEA
2014-02-26 05:38:57+00:00,"Cookies first ever groom at Furry Kids Morningside 
#furrykidsmorningside #cutepuppies #cutedogs #grooming #cavoodle http://t.co/yHe2Tlkg0M"
2014-02-26 02:23:12+00:00,"Cruis'n' this week, just taking things easy. #cavapoo #cavoodle #myoodle #oodle #oodleaustralia… http://t.co/VgPUOOwUr4"
2014-02-25 07:00:21+00:00,Fave spot in the car #cavoodle #nachopuppy   Not so safe but a good view http://t.co/knYB7xbFm6
2014-02-25 06:19:14+00:00,My biggest buddy is home so I'm hangin with him. #cavapoo #cavoodle #myoodle #oodle #dog #doodle… http://t.co/kInUQQrYSr
2014-02-25 00:01:38+00:00,You're going to that work place again .... Poor Honey #cavoodle #mygirl http://t.co/5cNcEZ11zx
2014-02-24 09:44:13+00:00,"My new step fur baby, Bruno. #cavoodle http://t.co/t0vb4Z0P7d"
2014-02-23 20:49:24+00:00,Look who's joining us at the school today! :) #poorpuppy #cavoodle http://t.co/nnUSp8GFjo
2014-02-23 13:01:30+00:00,"A tired oodle is a well behaved oodle....nite, nite. #myoodle #oodle #dog #doodle #cavapoo #cavoodle… http://t.co/aUAz3LvcHf"
2014-02-23 11:25:07+00:00,This is my little mate Jonas #schnoodle he's really tiny compared with me. #cavapoo #cavoodle #myoodle… http://t.co/qzaBovRbv1
2014-02-23 06:18:49+00:00,Dog surveys cat #nachopuppy #cavoodle #charliebrown #burmese http://t.co/6fM2LXuKMz
2014-02-22 23:29:50+00:00,Lexie chillin! #cavoodle #cavoodlelovers #cavoodlesofinstagram #instadogs #instapet #dogstagram… http://t.co/u3Hk31hGGw
2014-02-22 02:30:59+00:00,I could get used to this....http://t.co/kmU3VY1yBn #cavoodle #somewouldsayspoilt
2014-02-21 15:44:03+00:00,Too bright for Bandit!#cavapoo #cavoodle #oodle #sunny #dog #dogoftheday #dogsofficial #dogofthedayjp… http://t.co/878522HPel
2014-02-21 12:17:37+00:00,"Ditti relaxin'! #ditto #relaxing 💤#cavoodle #instapup #puppy @ Southport, Qld http://t.co/c81vrRwCvv"
2014-02-21 10:51:29+00:00,Ditto waiting patiently for me to throw her lil toy. 🐾🐶❤🎾 #love! #ditto #cavoodle #instapup #puppy @… http://t.co/4U79Nuao3z
2014-02-21 04:48:50+00:00,"Its a puppy named Kismet 🐶💖

#puppy #love #tiny #black #fluffy #cute #cavoodle #poodle #beautiful #baby http://t.co/8QMwpUYCA7"
2014-02-20 12:47:32+00:00,#Honeybear #cavoodle #muppet http://t.co/T0kcoqMZxf
2014-02-20 04:12:32+00:00,This is from yesterday after my bath when we got home from the beach...tired buddy! #cavapoo #cavoodle… http://t.co/0JaIMLPWvm
2014-02-19 23:26:06+00:00,"How cute is Hassett, sucking his tongue like a baby!! I can't deal! #cavoodle #hassett #puppylove http://t.co/XZsslS3Rfd"
2014-02-19 22:29:39+00:00,This is the face of sadness...his daddy is going to work 😫😭😍🐾 #Harley the #cavoodle #cavapoo http://t.co/eC6R6JcQrY
2014-02-19 15:45:02+00:00,"Jet #cavoodle is snuggled up beside me, remind me why he slept on the floor for so many years?"
2014-02-19 12:44:55+00:00,Even lil-er Ditto getting excited! ❤🐾🐶 #ditto #excited #cavoodle  #instapup #puppy #Q1 @ Q1 Resort &amp; Spa http://t.co/BU7NqAE4jB
2014-02-19 12:31:38+00:00,A much-too-long video of Ditti &amp; her 'bone dance'. ❤! #ditto #bone #loveher #cavoodle #instapup @… http://t.co/nM8wTqtImG
2014-02-19 01:24:45+00:00,"|| 19. feet || #fmsphotoaday 
My furry baby's precious little feet! 💕💕💕 #Harley the #cavoodle #cavapoo… http://t.co/CrUa4gO7GU"
2014-02-18 08:13:42+00:00,Doggy cuddles  #rocky  #alfie  #germanshepherd #cavoodle http://t.co/nAPAnG7keq
2014-02-18 07:23:40+00:00,Baby Hassett cuddling his little sheep! #kiwipuppy #soinlove #cavoodle #couldeathimupalive #socute http://t.co/tTZIFDeXKU
2014-02-18 02:14:49+00:00,Lapdog #nachopuppy #cavoodle http://t.co/gNnFeDXXZ7
2014-02-18 02:01:04+00:00,Loves her fuzzyard cupcake #cavoodle #fuzzyard #cutie #cocothecavoodle http://t.co/ihkvhFNKzO
2014-02-17 09:40:00+00:00,Guess who wants to travel with us? 😂 😂 #packing #bali #puppy #instaDog #cavoodle http://t.co/xqUIbsXN8g
2014-02-17 07:43:09+00:00,This is my bandaged paw #nachopuppy #cavoodle http://t.co/uyuAb5c34u
2014-02-17 06:49:11+00:00,Long shadows in the #sunset tonight #cavoodle #nachopuppy http://t.co/IUDhR64agw
2014-02-17 06:48:28+00:00,More #skytower and #cavoodle action #nachopuppy http://t.co/Lobv607j0g
2014-02-16 15:34:02+00:00,Another one of us chilling in the ☀️today! #cavapoo #cavoodle #oodle #poodle#iflmdog #instadog… http://t.co/D4mmYLkY6N
2014-02-16 15:27:07+00:00,"All this ☀️is really tiring! ollinby !
#cavapoo #cavoodle #oodle #dog #dogoftheday #dogsofficial… http://t.co/CxRbCbupIt"
2014-02-16 15:17:21+00:00,☀️☀️again! #cute #cavapoo #cavoodle #oodle #puppytales #poodle #petoftheday #picoftheday #iflmdog… http://t.co/UO7zBqdCHE
2014-02-16 05:36:48+00:00,So a Cavalier King Charles crossed with a poodle is a #cavoodle. What's a Shi-Tzu crossed with a Maltese? http://t.co/M3mNfJLgTZ
2014-02-16 05:34:45+00:00,"5k walk. High Summer. Shagged dog. It was the walk that killed him, not the shoes. #cavoodle #kaput http://t.co/QmTPSE7w9i"
2014-02-16 04:45:09+00:00,Missing you my buddy. #cavoodle #cavapoo #myoodle #oodle #dog #doodle #poodle #poodlemix #poodlehydrid http://t.co/doWnrsHalx
2014-02-15 23:38:18+00:00,Finger snack #cavoodle #puppy #sundayfunday http://t.co/26nt0Irqmy
2014-02-15 22:46:12+00:00,Meet my new puppy Murphy! #cavoodle #helloladies #sleeplessnightsforme http://t.co/PIyE0duDzL
2014-02-15 21:30:40+00:00,"I forgot to use Jet #Cavoodle robe the other day, boy did blow drying take heaps longer....http://t.co/7pSxvWgE6Y"
2014-02-15 21:22:07+00:00,Snuggled on Dad's lap #happy #cavoodle http://t.co/E9LY0Vw0c0
2014-02-14 12:51:14+00:00,Anyone one have a Cavoodle puppy for sale #cavoodle #puppy
2014-02-14 12:23:41+00:00,This Valentine's Day I'm walking the dog.. that is not a euphemism. It's a #cavoodle.
2014-02-13 07:28:01+00:00,My favourite place in the world. #eastcoast #singapore #cavoodle #cavapoo #myoodle #oodle… http://t.co/fDSs2Wdehu
2014-02-13 02:41:43+00:00,All snuggled up in her #PennState jersey on her new fuzzy blanket. #spoiled #puppy #cavapoo #cavoodle… http://t.co/w9sZq2X2BV
2014-02-13 01:17:03+00:00,Off to the dog park with a very happy dog #everydaystyle #lolathephotobombingdog #cavoodle http://t.co/dFEgrRw9gB
2014-02-13 00:28:28+00:00,The head tilt....still one of my favourite things. #cavoodle #cavapoo #myoodle #oodle #oodleaustralia… http://t.co/igPbzYrL9C
2014-02-12 22:46:34+00:00,"You need a cute fix, don't you? #cavoodle #spoodle http://t.co/5EtOkUi8Ho"
2014-02-12 05:08:54+00:00,#rangitoto and #nachopuppy the #cavoodle from the base of #northhead #devonport #auckland http://t.co/85pUddJCen
2014-02-11 07:32:33+00:00,Lovely evening out here with my freshly mowed mutt. #cavoodle http://t.co/NLYdiM4K3Y
2014-02-11 00:08:10+00:00,It's my bed hair look...you got a problem with that! #myoodle #cavoodle #cavapoo #poodle #poodlemix… http://t.co/ePZJJKTKBy
2014-02-10 10:32:05+00:00,Just chillin! #cute #cavapoo #cavoodle #oodle #dog #dogoftheday #dogsofficial #dogofthedayjp… http://t.co/fx95K1PNNs
2014-02-10 03:52:35+00:00,Happy doggie at the vet :) #cavoodle #millie http://t.co/57PRzBouuM
2014-02-09 20:27:06+00:00,"Chester
#sleepy #cute #cavoodle http://t.co/lEln6OwhcL"
2014-02-09 11:14:41+00:00,Looking very cute as we set up the projector &amp; screen. #ditto #cavoodle #cute #instapup #puppy @… http://t.co/1nTDjvJo0p
2014-02-09 10:31:22+00:00,{OODLE BLOG} If your Oodle could talk.... http://t.co/4WDTKaz0rp #cavapoo #cavoodle #spoodle #labradoodle… http://t.co/olCVKByQVU
2014-02-09 01:47:10+00:00,My beautiful Charlie dog! #dogsofinstagram #cavoodle http://t.co/NmSuCLKQz5
2014-02-09 00:32:56+00:00,"Does your dog have a pile of flush toys, ours seems to be growing? #cavapoo #cavoodle #myoodle #oodle… http://t.co/x0lg6Pni0t"
2014-02-08 23:40:13+00:00,#theboys #snuggles #dogs #puppies #kings #moby #cecil #cavapoo #cavoodle #dogsofinstagram… http://t.co/BOoelDXheS
2014-02-08 21:36:49+00:00,Sleeps with her tongue out #cutie #cavoodle #cocothecavoodle http://t.co/S43l6xIu7Z
2014-02-08 08:52:31+00:00,Have you been camping with your Oodle? #cavapoo #cavoodle  #myoodle #oodle #oodlesaustralia #poodle… http://t.co/Sq4HYS0EHT
2014-02-08 05:03:22+00:00,Who knows they're not allowed on the lounge? #cavoodle http://t.co/fMnHEn5LVo
2014-02-08 03:26:55+00:00,Birthday girl Ditto is pooped! 💩💤 #birthdaygirl #ditto #sleepy #dreaming #cavoodle #instapup #puppy @… http://t.co/5jOKGpYgHg
2014-02-08 02:19:02+00:00,Ditto's bday haul! 🎁#birthdaygirl #first #birthday #bones 💀 #treats #toys #treasurehunt #cavoodle… http://t.co/6jSoQhi9Kl
2014-02-08 02:03:29+00:00,"Ditto's 1st birthday! 🎉🎈🎂 #party #ditto #first #birthday #cavoodle #instapup #puppy @ Southport, Qld http://t.co/tLn5e3WzbO"
2014-02-08 00:16:48+00:00,"{saturday swim} #dog in the #water! 
#Harley the #cavoodle #cavapoo ♡ #dogslife #dogsofinstagram… http://t.co/ZWr2oKgEIw"
2014-02-07 15:50:10+00:00,Polly fresh from the groomers! #cute #puppy #cavapoo #cavoodle http://t.co/98oqFxjgd9
2014-02-07 10:11:19+00:00,"{this guy}
#love #Harley the #cavoodle http://t.co/znzZpCjuBb"
2014-02-07 06:51:28+00:00,Brought our little girl home. Such a cutie! #cavoodle #puppy #cute #cocothecavoodle #cavapoo http://t.co/Ry862u0nez
2014-02-06 19:38:45+00:00,Who IS that #cavoodle in my house? #nachopuppy showing all his #poodle smarts http://t.co/aCpQBdEL3W
2014-02-05 10:43:38+00:00,{furry brat} #Harley the #cavoodle http://t.co/fius0nQBa2
2014-02-05 00:31:35+00:00,....and then this! #seealittlepiglet #cavapoo #cavoodle #myoodle #oodle #dog #doodle #designerdog… http://t.co/Ze9uxp96vo
2014-02-03 21:15:50+00:00,Spot the pup! #puppy #cute #cavoodle #nzfashion http://t.co/j0v2Z5KI3g
2014-02-03 09:47:05+00:00,As you do!! #attentionseeker #cavoodle #boys #petslife #dogs #love #datenight #picoftheday #instagood http://t.co/0vLkDVadgU
2014-02-03 08:59:29+00:00,Ollie awaiting mumma before heading to dinner. #puppiesofinstagram #dogsofinstagram #cavoodle http://t.co/G3hqc3qLFu
2014-02-03 01:32:42+00:00,"Lazy start to my Monday, have a great week EveryOodle. #myoodle  #cavapoo #cavoodle #dog #doodle… http://t.co/lveOOYRRLs"
2014-02-01 13:43:59+00:00,Another hectic day! 😝 #cute #cavapoo #cavoodle #oodle #dog #dogoftheday #dogsofficial #dogofthedayjp… http://t.co/GBsyfK1vum
2014-02-01 06:38:31+00:00,2 blondes... #dinnerparty #saturdaynight #love #weekend #cavoodle #doglife #happydays http://t.co/iuKV7gm6kJ
2014-02-01 06:02:33+00:00,"{like a boss}
#Harley the #cavoodle #Sydney
#cavapoo #instapet #dog http://t.co/3g2lZpR8aV"
2014-02-01 00:36:31+00:00,Enjoying the nice cool winter breeze before we head out for our morning walk. #cavapoo #cavoodle… http://t.co/p2UfohF6NX
2014-01-31 20:05:38+00:00,“@Katie_nz: ...but it was only a matter of time #nachopuppy on the #paddleboard #auckland #cavoodle http://t.co/UrV1ewtbyN” Cute! :)
2014-01-31 19:59:41+00:00,...but it was only a matter of time #nachopuppy on the #paddleboard #auckland #cavoodle http://t.co/YytjMvf4BV
2014-01-31 07:01:50+00:00,Beer and company!! Finally #weekend #summer #happydays #cavoodle #sunshine #friday #nightinn… http://t.co/nX206hJ3qg
2014-01-30 22:40:51+00:00,Morning! #yawn #cavoodle #petselfie #ilovemydog #cavoodlesofinstagram http://t.co/nBzLtnk1ji
2014-01-30 12:46:04+00:00,My name is Barney- I sleep in awkward places! #stairs #cavapoo #cavoodle #oodle #dogoftheday… http://t.co/MlRENgD7Sz
2014-01-30 03:56:00+00:00,Singapore does the best decorations. #cny #cnysingapore #cavoodle #cavapoo #myoodle #oodle #dog… http://t.co/8S2654R33b
2014-01-29 14:16:08+00:00,Look who I found this afternoon. #cavapoo #cavoodle #myoodle #oodle #dog #doodle #designerdog #poodle… http://t.co/iI2MzlPYkX
2014-01-29 14:02:31+00:00,Cutie pie! #cute #cavapoo #cavoodle #oodle #puppytales #petoftheday #picoftheday #dog #dogoftheday… http://t.co/wx2k8lVomW
2014-01-29 14:01:27+00:00,What I look like when there's tripe about! #yum#cute #cavapoo #closeup #cavoodle #oodle #iflmdog… http://t.co/NSDdVC80Je
2014-01-29 06:27:16+00:00,"#cavoodle in the park!
#Harley the #cavoodle #cavapoo #dogslife #dogsofinstagram #instapet #Sydney… http://t.co/lZJ4QHjg7Z"
2014-01-28 23:53:34+00:00,http://t.co/4WDTKaz0rp            #myoodle #oodle #cavapoo #cavoodle #labradoodle #moodle #groodle #spoodle… http://t.co/R15UjnYOuS
2014-01-28 11:10:18+00:00,#wonkysmile #cute #cavapoo #closeup #cavoodle #iflmdog #instadog #instapet #ilovemydog #nofilter #dog… http://t.co/R7NviQFeJk
2014-01-28 04:34:13+00:00,You know who #nachopuppy #cavoodle http://t.co/ITfIC3DqiC
2014-01-27 22:28:15+00:00,Not long now my little buddy and we can all have cuddles again. #missingyou #cavoodle #cavapoo… http://t.co/l4qxKOlodH
2014-01-27 21:39:36+00:00,"I ♥ this guy!
#Harley the #cavoodle #cavapoo ♡ #dogslife #dogsofinstagram #instapet #Sydney #dog… http://t.co/P1liJFZ71a"
2014-01-26 07:56:28+00:00,A new bed and a friend for our puppy! Getting ready for her arrival in 2 weeks! #cavoodle #puppy http://t.co/w6Ps47eBN6
2014-01-25 08:17:58+00:00,Our new baby! We get her in a few weeks! #cavoodle #puppy #dogsofinstagram #cutie http://t.co/eSAAuqaWGt
2014-01-25 05:10:48+00:00,Tallulah Ballulah #cavoodle #cavapoo #cavalier #poodle #dogstagram #dogsofinstagram http://t.co/kDGcXPO2UV
2014-01-24 03:08:08+00:00,#flashbackfriday ♡ a few weeks ago on the #beach with my hound #Harley the #cavoodle #cavapoo ♡… http://t.co/LDg0P8jc32
2014-01-24 02:39:40+00:00,Hahaha so Lexie looks possessed by something evil!! #cavoodle #cavoodlelovers #cavoodlesofinstagram… http://t.co/HPVSm4uvp8
2014-01-23 21:08:44+00:00,Narrowneck and #nachopuppy #cavoodle http://t.co/6sOksLOZ3r
2014-01-23 20:21:40+00:00,"#cavoodle party at narrowneck.  Hey @ropata4 here's Benji, Bailey and Nacho! http://t.co/RteP6L5Ysw"
2014-01-23 10:12:01+00:00,Watching the tennis with Burger!!! #cavoodle #instapets #petslife #love #happy #dogslife #playtime… http://t.co/dALWCIjNWc
2014-01-23 02:53:15+00:00,Love my job! Got to have some fun in the sun doing some training Millie the #Cavoodle and her family in #StKilda... http://t.co/4H9FpCybQC
2014-01-23 02:41:17+00:00,#nachopuppy hits narrowneck beach #devonport #cavoodle http://t.co/4fGFmuUmBX
2014-01-22 10:04:42+00:00,Meet Mia an adorable #Cavoodle puppy that I got to work with this evening. She was a pretty smart little cookie!!... http://t.co/L1R9lbNC5m
2014-01-21 13:41:23+00:00,"Close up of Bandit!
#cavapoo #cavoodle #oodle#dog#dogofthedayjp #dogoftheday #aplacetolovedogs… http://t.co/jmspdhZK3B"
2014-01-21 03:44:40+00:00,Madison #cavoodle #cavoodlelovers #cavoodlesofinstagram #instadogs #igers #dogstagram #doglovers… http://t.co/fZD5lIyAdM
2014-01-21 03:42:59+00:00,Lexie #cavoodle #cavoodlelovers #cavoodlesofinstagram #instadogs #dogstagram #doglovers #dogstagram… http://t.co/MOvGat6nRG
2014-01-20 08:20:28+00:00,Happy man!! #datenight #chubby #cavoodle #happydawg #nofilter #animals #love #photography #dogslife… http://t.co/zCj7jy4SHf
2014-01-20 07:24:41+00:00,Chubster!! #cavoodle #datenight #love #dogelife #animals #dogs #instapets #instagood #happydawg http://t.co/CmfoALUtSV
2014-01-20 07:22:20+00:00,Surrounded by great design!! #vallila #finland #cavoodle #babysitting this man #love #datenight… http://t.co/jzYe8kNM2o
2014-01-20 01:42:40+00:00,Molly as a bumblebee...ok I will get back to work now... #mondaymorningwithmolly #cavoodle http://t.co/FmTJBNDFL3
2014-01-19 21:53:44+00:00,Missing you my buddy... #cavapoo #cavoodle #myoodle #oodle #dog #doodle #designerdog #poodle… http://t.co/56oMDwpVUr
2014-01-19 15:24:39+00:00,This little cutie brightens up my day #dash #cavoodle http://t.co/xQ2mFL3hHv
2014-01-19 03:00:53+00:00,"@Katie_nz our #cavoodle agrees, hot and tiring http://t.co/fTqM7YVJxq"
2014-01-19 02:56:27+00:00,Hot work being a dog on a day like this #nachopuppy #cavoodle http://t.co/RSaBRATGJD
2014-01-18 12:18:03+00:00,Truly the gentlest thing on this earth x #missdaphanyreynolds #wonthurtafly #cavoodle #toycavoodle… http://t.co/GnXaX9r923
2014-01-18 10:17:41+00:00,#cavoodle #cavapoo #oodle #myoodle #dog #doodle #designerdog #oodleouting http://t.co/TmVHyDu8x3
2014-01-18 09:12:41+00:00,Molly Toy Cavoodle attended our Oodle Outing on the Sunshine Coast. #toycavoodle #cavoodle #toycavapoo… http://t.co/TzrZeBNMIg
2014-01-18 08:46:34+00:00,#cavapoo #cavoodle #cute #puppy http://t.co/eZOGNcztz3
2014-01-18 08:45:46+00:00,The boy giving Jack some love #cavapoo #cavoodle #cute #puppy http://t.co/xr3f3OnkJQ
2014-01-17 10:23:11+00:00,#cavoodle #turkey #chewtoy http://t.co/H4yigFwdDY
2014-01-17 09:46:29+00:00,"My biggest bestie coming home from work, excited much! #cavoodle #cavapoo #myoodle #oodle #poodle… http://t.co/uGTi679cvl"
2014-01-16 09:14:46+00:00,I want to watch the tennis but someone keeps blocking my view #cavoodle #cavapoo #poodle #cavalier… http://t.co/kFlQ0MqFDa
2014-01-14 17:09:40+00:00,After ✂️✂️ -not impressed! 😝#cavapoo #cavoodle #oodle #instadog #instapet #ilovemydog #dog… http://t.co/ZEhMdiAzyj
2014-01-14 17:08:36+00:00,Before! ✂️✂️#cavapoo #cavoodle #aplacetolovedogs#dog #dogoftheday #dogsofficial #instadog #instapet… http://t.co/VXCRO9r3Hb
2014-01-14 05:32:30+00:00,"You really do have to stop waking me from naps, I'm busy can't you see! #myoodle #oodle #cavoodle… http://t.co/3g5TfzajvK"
2014-01-13 22:46:48+00:00,"Off for a haircut in the morning! Then you'll be able to see my eyes again! 👀
#cavapoo #cavoodle #dog… http://t.co/LvlLSG6eM9"
2014-01-11 03:38:11+00:00,Scruffy head! Been to the beach today &amp; got soaked! Such a water baby! #cavoodle #cavoodlelovers… http://t.co/0xbZgBp6Vc
2014-01-11 02:37:26+00:00,#loveher #daisy #cavoodle #cavapoo #puppy #babygirl http://t.co/GMIoNe4jD1
2014-01-11 00:49:09+00:00,Get up sleepy head time for a walk. #myoodle #oodle #cavapoo #cavoodle #dog #doodle #designerdog… http://t.co/prlMo12Lmc
2014-01-10 06:43:34+00:00,Heading to Therapy Dogs Singapore in taxi. #cavapoo #cavoodle #myoodle #oodle #poodle #poodlemix… http://t.co/HktD53d3Rk
2014-01-10 02:22:38+00:00,This morning we got to work with a cheeky #Cavoodle puppy named Holly. She was biting a lot and was getting... http://t.co/FJOxt0j5lA
2014-01-09 11:26:20+00:00,Barney can't get in cos the killer cat is in the way! 😝 #cat#cavapoo #cavoodle #dog #dogslife… http://t.co/cp8P8UyhgC
2014-01-09 09:33:51+00:00,"#love this guy ♡ 
#Harley the #cavoodle #cavapoo #dogslife #dogsofinstagram #instapet #Sydney #dog #puppy http://t.co/tlQxtLAVlT"
2014-01-08 14:27:32+00:00,Hi!! #cavapoo #cavoodle #oodle #nofilter#cute #dog #dogslife #dogsofficial #dogofthedayjp #iflmdog… http://t.co/wbfHdjGscC
2014-01-08 08:40:28+00:00,My beautiful girl got #groomed today 🎀 #love #her #so #much #coco #cavoodle #cutie #pie http://t.co/Iy2KpsbVoK
2014-01-08 07:28:10+00:00,Please don't interrupt my afternoon nap on my new bed. #myoodle #cavapoo #cavoodle #poodle #poodlemix… http://t.co/xtDZ9JuqzG
2014-01-07 11:45:10+00:00,My two favourite boys! #cavapoo #cavoodle #myoodle #oodle #poodle #poodlemix #poodlecross… http://t.co/YRdVulit5R
2014-01-07 06:15:37+00:00,Love you Burger!! #visiting #love #cavoodle #dogs #petslife #happypooch #pets #animals #instagood… http://t.co/USgnpxXgso
2014-01-07 02:41:30+00:00,Miss Daphany Reynolds #dog #cuteness #cavoodle http://t.co/gysEz3EaaS
